127861, 46.8085106383, 52.7462946818, 13, 15, 50
129493, 47.6941269216, 53.6823425022, 14, 16, 50
131157, 48.5164394547, 54.5290671474, 15, 17, 50
132835, 48.5164394547, 54.5290671474, 15, 17, 50
134455, 48.59437751, 53.7061695517, 16, 18, 50
136115, 49.2270138324, 53.6109880372, 17, 19, 50
137780, 49.2270138324, 55.125284738, 17, 20, 50
139425, 51.2277730737, 55.125284738, 18, 20, 50
141066, 51.2060939484, 55.7346844772, 19, 21, 50
142725, 51.2060939484, 55.7346844772, 19, 22, 50
144338, 51.3582342954, 56.3577084304, 20, 23, 50
145979, 51.9313304721, 57.5916230366, 21, 24, 50
147627, 51.9313304721, 57.5916230366, 21, 24, 50
149242, 52.380952381, 58.0335731415, 22, 25, 50
150919, 54.4064748201, 57.5916230366, 23, 26, 50
152573, 54.2114695341, 56.3839701771, 24, 27, 50
154205, 54.2114695341, 56.3839701771, 24, 27, 50
155832, 53.6585365854, 57.8117534639, 25, 28, 50
157745, 54.2114695341, 57.564224548, 26, 29, 50
159303, 55.5300596604, 60.5302651326, 27, 30, 50
160925, 55.5300596604, 61.049445005, 27, 31, 50
162593, 56.6744730679, 60.8958228485, 28, 32, 50
164219, 55.632183908, 60.8958228485, 29, 32, 50
165853, 54.6028880866, 60.5, 30, 33, 50
167512, 54.6028880866, 58.9668615984, 30, 34, 50
169137, 55.3522415371, 58.9668615984, 31, 35, 50
170779, 55.7603686636, 61.6403464086, 32, 36, 50
172450, 56.1484918794, 60.6820461384, 33, 36, 50
174062, 55.7090239411, 60.6820461384, 33, 37, 50
175734, 55.7090239411, 59.7826086957, 34, 38, 50
177397, 56.9411764706, 60.0496277916, 35, 39, 50
179036, 56.59494855, 61.9242579324, 36, 40, 50
180780, 56.9143932267, 62.2748327329, 37, 41, 50
182429, 56.9143932267, 61.797752809, 37, 42, 50
184063, 56.6214319139, 61.797752809, 38, 42, 50
185686, 57.6739752145, 59.900990099, 39, 43, 50
187354, 58.5106382979, 61.5462868769, 40, 44, 50
188959, 58.1171950048, 60.0198412698, 41, 45, 50
190681, 58.1171950048, 62.4677336087, 41, 46, 50
192330, 57.7290076336, 64.3617021277, 42, 47, 50
193881, 58.0335731415, 64.3617021277, 43, 47, 50
195531, 59.8417408506, 64.6367521368, 44, 48, 50
197194, 59.08203125, 63.9534883721, 45, 49, 50
198848, 59.08203125, 61.5462868769, 45, 50, 50
200498, 57.9224509335, 59.8121601582, 46, 51, 50
202144, 57.9501915709, 62.9880270692, 47, 52, 50
203821, 56.8075117371, 64.055055585, 48, 53, 50
205466, 59.0531966813, 64.055055585, 48, 53, 50
207137, 59.0531966813, 62.5969994827, 49, 54, 50
208713, 58.6240310078, 61.3901572806, 50, 55, 50
210350, 58.3695127834, 62.4033006704, 51, 56, 50
212015, 57.2645527686, 63.2183908046, 52, 57, 50
213658, 57.2645527686, 63.5170603675, 52, 58, 50
215298, 59.1976516634, 62.0831195485, 53, 58, 50
216967, 59.6646942801, 63.5170603675, 54, 59, 50
218873, 59.3137254902, 63.5170603675, 55, 60, 50
220493, 58.6240310078, 61.5462868769, 56, 61, 50
222148, 59.6646942801, 63.2514375327, 57, 62, 50
223689, 59.6646942801, 64.3274853801, 57, 63, 50
225321, 60.773480663, 65.9041394336, 58, 64, 50
226974, 60.6820461384, 65.2995143011, 59, 65, 50
228598, 60.1391650099, 63.4171907757, 60, 66, 50
230223, 59.3137254902, 63.4171907757, 61, 66, 50
231888, 59.3137254902, 62.0512820513, 61, 67, 50
233497, 58.6240310078, 63.1194574857, 62, 68, 50
235132, 60.9264853978, 63.9534883721, 63, 69, 50
236773, 59.4302554028, 63.8185654008, 64, 70, 50
238431, 58.5956416465, 63.3507853403, 65, 71, 50
240314, 58.6808923375, 63.7849235635, 66, 72, -50
242007, 58.6808923375, 60.1690701144, 66, 72, -50
243667, 48.3033932136, 52.4263431542, 67, 73, -50
245315, 44.6659283869, 40.0397088021, 67, 73, -50
246979, 35.5464159812, 39.5295655015, 68, 74, -50
248536, 35.5464159812, 38.1703470032, 68, 74, -50
250172, 29.1917973462, 25.2135861638, 68, 74, -50
251803, 21.0544631982, 18.7567818943, 68, 74, -50
253421, 16.4670658683, 18.0785895712, 68, 75, -50
255034, 13.4818941504, 18.0785895712, 68, 75, -50
256652, 11.3455227379, 18.0785895712, 68, 75, -50
258310, 10.4499525002, 18.0785895712, 69, 75, -50
259942, 10.4499525002, 15.3261557948, 69, 75, -50
261577, 10.4499525002, 12.6648524178, 69, 75, -50
263238, 10.4499525002, 10.8141925105, 69, 75, -50
264870, 10.4499525002, 9.43616938314, 69, 75, -50
266629, 10.4499525002, 8.7169512283, 69, 76, -50
268275, 12.641036356, 8.7169512283, 70, 76, -50
269910, 12.641036356, 8.7169512283, 70, 76, -50
271548, 12.641036356, 26.1904761905, 70, 77, -50
273123, 22.676161919, 26.1904761905, 71, 77, -50
274762, 22.676161919, 31.6919853326, 71, 78, -50
276401, 22.676161919, 31.6919853326, 71, 78, -50
278066, 28.1854181225, 35.4319180088, 72, 79, -50
279706, 28.1854181225, 35.4319180088, 72, 79, -50
281344, 31.6257187663, 38.218572331, 73, 80, -50
283006, 31.6257187663, 38.218572331, 73, 80, -50
284645, 33.9220633586, 40.5360134003, 74, 81, -50
286282, 33.9220633586, 40.5360134003, 74, 81, -50
287947, 35.9263657957, 42.8318584071, 75, 82, -50
289582, 35.9263657957, 43.7929786464, 75, 83, -50
291214, 38.1823919217, 43.7929786464, 76, 83, -50
292795, 38.1823919217, 45.7466918715, 76, 84, -50
294415, 40.3333333333, 45.7466918715, 77, 84, -50
296011, 40.3333333333, 46.6820987654, 77, 85, -50
297621, 41.4525522439, 50.2491694352, 78, 86, -50
299324, 41.4525522439, 50.2491694352, 78, 86, -50
300996, 42.1602787456, 49.5901639344, 79, 87, -50
302658, 45.1492537313, 49.8147385755, 80, 88, -50
304287, 45.1492537313, 49.8147385755, 80, 88, -50
305906, 45.8159787959, 51.6652433817, 81, 89, -50
307578, 46.0251046025, 52.290406223, 82, 90, -50
309207, 46.0251046025, 52.8615115771, 82, 91, -50
310840, 46.5384615385, 52.8615115771, 83, 91, -50
312482, 46.5384615385, 51.2060939484, 83, 92, -50
314140, 46.8447541618, 54.6275395034, 84, 93, -50
315772, 47.5442043222, 56.515646894, 85, 94, -50
317428, 47.5442043222, 56.515646894, 85, 94, -50
319104, 48.4193677471, 56.59494855, 86, 95, -50
320743, 48.2263850139, 53.9937527889, 87, 96, -50
322439, 48.2263850139, 54.8504079782, 87, 97, -50
324151, 48.5553772071, 54.8504079782, 88, 97, -50
325792, 49.5901639344, 56.9411764706, 89, 98, -50
327460, 49.7532894737, 57.0485619991, 90, 99, -50
329378, 49.7532894737, 56.8075117371, 90, 100, -50
331039, 49.5901639344, 57.9224509335, 91, 101, -50
332703, 49.5901639344, 57.9224509335, 92, 101, -50
334303, 49.5901639344, 58.8807785888, 92, 102, -50
335855, 51.2929207291, 59.2846643802, 93, 103, -50
337517, 51.8423307626, 58.9668615984, 94, 104, -50
339153, 51.8423307626, 59.3137254902, 94, 105, -50
340717, 51.731509192, 59.3137254902, 95, 105, -50
342360, 52.9772329247, 57.8947368421, 96, 106, -50
343962, 52.9772329247, 59.8121601582, 96, 107, -50
345593, 53.1167690957, 58.6240310078, 97, 108, -50
347264, 52.9772329247, 59.6646942801, 98, 109, -50
348887, 52.4718126626, 59.6646942801, 99, 109, -50
350489, 52.4718126626, 60.2589641434, 99, 110, -50
352126, 52.5401650022, 61.2968591692, 100, 111, -50
353980, 53.9215686275, 60.379241517, 101, 112, -50
355619, 53.5398230088, 60.2589641434, 102, 113, -50
357287, 53.5398230088, 59.3428151054, 102, 114, -50
358899, 53.1167690957, 59.3428151054, 103, 114, -50
360506, 53.730017762, 59.6646942801, 104, 115, -50
362150, 54.4064748201, 60.6516290727, 105, 116, -50
364292, 53.730017762, 60.5302651326, 106, 117, -50
366338, 53.730017762, 61.6717635066, 106, 118, -50
367977, 54.7016274864, 61.1419909045, 107, 119, -50
369590, 54.9001814882, 60.773480663, 108, 120, -50
371245, 55.7346844772, 60.6516290727, 109, 121, -50
372879, 55.7346844772, 60.6516290727, 109, 121, -50
374524, 56.0444650301, 59.4010800196, 110, 122, -50
376180, 56.4102564103, 61.2968591692, 111, 123, -50
377821, 57.1293673277, 60.2889885401, 112, 124, -50
379396, 57.1293673277, 61.421319797, 112, 125, -50
381057, 57.1293673277, 61.5149974581, 113, 125, -50
382664, 56.515646894, 61.5149974581, 114, 126, -50
384260, 56.4629024732, 62.7268014515, 115, 127, -50
385941, 56.4629024732, 60.8958228485, 115, 128, -50
387559, 56.0964302272, 61.3901572806, 116, 129, -50
389157, 56.8075117371, 60.9264853978, 117, 130, -50
391065, 56.8876351669, 61.1419909045, 118, 131, -50
392675, 56.8075117371, 61.1419909045, 119, 131, -50
394239, 56.8075117371, 61.2658227848, 119, 132, -50
395896, 57.0216776626, 61.7662072486, 120, 133, -50
397534, 56.4892623716, 62.3390005152, 121, 134, -50
399176, 55.5555555556, 62.5322997416, 122, 135, -50
400840, 55.5555555556, 61.9242579324, 122, 136, -50
402649, 56.0704355885, 61.2658227848, 123, 136, -50
404290, 57.345971564, 61.1729019211, 124, 137, -50
406179, 57.5916230366, 60.0198412698, 125, 138, 0
407839, 56.3314711359, 62.2107969152, 126, 139, 0
409427, 56.3314711359, 59.08203125, 126, 140, 0
411074, 52.2452504318, 51.6873131141, 127, 141, 0
412711, 47.3210793899, 51.6873131141, 128, 141, 0
414381, 47.3210793899, 49.7737556561, 128, 142, 0
415982, 45.199850579, 49.0275526742, 129, 143, 0
417619, 43.7138728324, 49.0275526742, 129, 143, 0
419255, 40.3737070404, 42.6506873458, 130, 144, 0
420924, 39.9735711926, 42.6506873458, 130, 144, 0
422471, 36.6222760291, 39.0448531784, 131, 145, 0
424100, 36.6222760291, 39.0448531784, 131, 145, 0
425724, 32.3529411765, 34.7501435956, 132, 146, 0
427602, 32.3529411765, 34.7501435956, 132, 146, 0
429289, 27.9381205264, 30.5170239596, 132, 147, 0
430915, 27.9381205264, 30.5170239596, 133, 147, 0
432545, 27.9381205264, 30.5170239596, 133, 147, 0
434101, 24.6787681012, 25.8215962441, 133, 148, 0
435759, 22.6252804787, 25.8215962441, 134, 148, 0
437407, 22.6252804787, 25.8215962441, 134, 148, 0
439041, 22.6252804787, 23.7767734329, 134, 148, 0
440618, 20.1498751041, 20.3600874979, 134, 149, 0
442340, 16.733508505, 20.3600874979, 135, 149, 0
444004, 16.733508505, 20.3600874979, 135, 149, 0
445668, 16.733508505, 20.3600874979, 135, 149, 0
447224, 16.733508505, 16.4469212994, 135, 149, 0
448862, 16.733508505, 13.9016544118, 135, 150, 0
450484, 13.5361897304, 13.9016544118, 135, 150, 0
452358, 11.4388353186, 13.9016544118, 135, 150, 0
454024, 9.88158432013, 13.9016544118, 135, 150, 0
455662, 8.69627713095, 13.9016544118, 135, 150, 0
457332, 7.81401356151, 13.8968645917, 135, 150, 0
458928, 7.06198202405, 11.6829197644, 135, 150, 0
460570, 6.44508362629, 10.0866955652, 135, 150, 0
462204, 5.92933797226, 8.8781275222, 135, 150, 0
463875, 5.48927097038, 7.92714884696, 135, 150, 0
465454, 5.11476518578, 7.16909586444, 135, 150, 0
467051, 4.79113046921, 6.54903658801, 135, 150, 0
468680, 4.49713818479, 6.01182491181, 135, 150, 0
470331, 4.24964000983, 5.57423872484, 135, 150, 0
471880, 4.02126952476, 5.190459849, 135, 150, 0
473522, 3.81066355935, 4.84503884039, 135, 150, 0
475295, 3.61172467315, 4.52793473787, 135, 150, 0
476933, 3.44798107885, 4.26536943034, 135, 150, 0
478578, 3.28974198635, 4.03225806452, 135, 150, 0
480238, 3.14710778194, 3.82077110108, 135, 150, 0
481863, 3.02401719441, 3.6408497322, 135, 150, 0
483421, 2.90704658482, 3.47262082425, 135, 150, 0
485055, 2.79613624809, 3.31534098693, 135, 150, 0
