2496, 0, 0, 0, 0, 0.0, 0.0, 0
4049, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
5521, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
7000, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
8523, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
10121, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
11670, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
13241, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
14822, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
16837, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
18382, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
19924, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
21463, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
23004, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
24538, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
26072, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
27612, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
29260, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
30817, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
32346, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
33920, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
35451, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
37004, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
38540, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
40085, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
41611, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
43161, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
44695, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
46229, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
47766, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
49290, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
50856, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
52360, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
53895, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
55436, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
56959, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
58506, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
60059, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
61599, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
63179, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
64670, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
66160, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
67697, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
69233, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
70775, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
72303, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
73835, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
75395, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
76883, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
78413, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
79914, 0.0, 0.0, 0, 0, 0.0, 0.0, 0
81454, 0.0, 0.0, 0, 0, 72.0, 72.0, 40.0
83019, 0.0, 0.0, 0, 0, 80.0, 80.0, 40.0
84552, 0.0, 0.0, 0, 0, 88.0, 88.0, 40.0
86091, 0.0, 0.0, 0, 0, 96.0, 96.0, 40.0
87648, 0.0, 0.0, 0, 0, 104.0, 104.0, 40.0
89219, 0.0, 0.0, 0, 0, 112.0, 112.0, 40.0
90706, 0.0, 0.0, 0, 0, 120.0, 120.0, 40.0
92260, 0.0, 0.0, 0, 0, 124.0, 124.0, 40.0
93835, 0.0, 0.0, 0, 0, 124.0, 124.0, 40.0
95361, 0.0, 24.6085011186, 0, 0, 124.0, 124.0, 40.0
96911, 32.378913567, 24.6085011186, 1, 1, 124.0, 84.6263982103, 40.0
98448, 32.378913567, 24.6085011186, 1, 1, 72.1937382927, 84.6263982103, 40.0
100000, 38.351822504, 31.0017934922, 2, 2, 72.1937382927, 84.6263982103, 40.0
101643, 38.351822504, 31.0017934922, 2, 2, 62.6370839937, 74.3971304125, 40.0
103169, 36.8116823852, 27.2154745839, 3, 3, 62.6370839937, 74.3971304125, 40.0
104715, 36.8116823852, 26.5583845478, 3, 3, 65.1013081838, 80.4552406658, 40.0
106267, 31.3065976714, 26.5583845478, 3, 3, 65.1013081838, 81.5065847234, 40.0
107804, 29.0725612686, 26.5583845478, 4, 4, 73.9094437257, 81.5065847234, 40.0
109337, 29.0725612686, 24.0891897273, 4, 4, 77.4839019702, 81.5065847234, 40.0
110874, 28.0482151136, 24.0891897273, 4, 4, 77.4839019702, 85.4572964364, 40.0
112389, 25.843656557, 24.0891897273, 5, 5, 79.1228558183, 85.4572964364, 40.0
113909, 25.843656557, 27.3199367803, 5, 5, 82.6501495088, 85.4572964364, 40.0
115445, 25.843656557, 27.3199367803, 5, 5, 82.6501495088, 80.2881011515, 40.0
116998, 28.5175583314, 30.5555555556, 6, 6, 82.6501495088, 80.2881011515, 40.0
118518, 28.5175583314, 30.5555555556, 6, 6, 78.3719066698, 75.1111111111, 40.0
120056, 30.1896207585, 30.5555555556, 7, 7, 78.3719066698, 75.1111111111, 40.0
121570, 30.1896207585, 30.4020100503, 7, 7, 75.6966067864, 75.1111111111, 40.0
123126, 30.1896207585, 30.4020100503, 7, 7, 75.6966067864, 75.3567839196, 40.0
124640, 30.3714859438, 31.8086225026, 8, 8, 75.6966067864, 75.3567839196, 40.0
126164, 30.3714859438, 31.8086225026, 8, 8, 75.40562249, 73.1062039958, 40.0
127697, 31.3309166235, 31.8086225026, 9, 9, 75.40562249, 73.1062039958, 40.0
129267, 31.3309166235, 32.1381142098, 9, 9, 73.8705334024, 73.1062039958, 40.0
130822, 31.3309166235, 32.1381142098, 9, 9, 73.8705334024, 72.5790172643, 40.0
132348, 32.1210512344, 32.925170068, 10, 10, 73.8705334024, 72.5790172643, 40.0
133895, 32.1210512344, 32.925170068, 10, 10, 72.606318025, 71.3197278912, 40.0
135443, 32.7735644637, 32.925170068, 11, 11, 72.606318025, 71.3197278912, 40.0
136995, 32.7735644637, 34.0653153153, 11, 11, 71.5622968581, 71.3197278912, 40.0
138525, 33.3885209713, 34.0653153153, 12, 12, 71.5622968581, 69.4954954955, 40.0
140077, 33.3885209713, 34.0269966254, 12, 12, 70.5783664459, 69.4954954955, 40.0
141612, 33.3885209713, 34.0269966254, 12, 12, 70.5783664459, 69.5568053993, 40.0
143161, 33.2966428178, 33.4531379596, 13, 13, 70.5783664459, 69.5568053993, 40.0
144693, 33.2966428178, 33.4531379596, 13, 13, 70.7253714915, 70.4749792646, 40.0
146231, 32.4309836505, 33.4531379596, 14, 14, 70.7253714915, 70.4749792646, 40.0
147756, 32.4309836505, 32.0021158424, 14, 14, 72.1104261592, 70.4749792646, 40.0
149296, 32.4309836505, 32.0021158424, 14, 14, 72.1104261592, 72.7966146522, 40.0
150832, 32.0699708455, 31.1695002576, 15, 15, 72.1104261592, 72.7966146522, 40.0
152367, 32.0699708455, 31.1695002576, 15, 15, 72.6880466472, 74.1287995878, 40.0
153925, 33.1143951834, 31.1695002576, 16, 16, 72.6880466472, 74.1287995878, 40.0
155445, 33.1143951834, 32.4919441461, 16, 16, 71.0169677066, 74.1287995878, 40.0
